tag_ident,gender,date,season,day-month,distance
1292,f,5/22/2014,Spring,22-May,747.9515972
1292,f,5/23/2014,Spring,23-May,3906.701952
1292,f,5/24/2014,Spring,24-May,4696.490797
1292,f,5/25/2014,Spring,25-May,2450.894188
1750,f,5/15/2011,Spring,15-May,440.4374991
1750,f,5/16/2011,Spring,16-May,748.8151422
1750,f,5/17/2011,Spring,17-May,1124.193492
1750,f,5/18/2011,Spring,18-May,1109.867008
1750,f,5/19/2011,Spring,19-May,935.9460754
1750,f,5/20/2011,Spring,20-May,1087.110905
1750,f,5/21/2011,Spring,21-May,1530.078853
1750,f,5/22/2011,Spring,22-May,1476.107266
1750,f,5/23/2011,Spring,23-May,1592.083221
1750,f,5/24/2011,Spring,24-May,2179.770136
1750,f,5/25/2011,Spring,25-May,2115.282092
1750,f,5/26/2011,Spring,26-May,4499.677182
1750,f,5/27/2011,Spring,27-May,1170.45438
1750,f,5/28/2011,Spring,28-May,1988.543313
1750,f,5/29/2011,Spring,29-May,6099.980766
1750,f,5/30/2011,Spring,30-May,3942.379004
1750,f,5/31/2011,Spring,31-May,3488.315633
1750,f,6/1/2011,Spring,1-Jun,1401.369453
1750,f,6/2/2011,Spring,2-Jun,4616.346235
1750,f,6/3/2011,Spring,3-Jun,3436.400861
1750,f,6/4/2011,Spring,4-Jun,2853.68072
1750,f,6/5/2011,Spring,5-Jun,6710.128213
1750,f,6/6/2011,Spring,6-Jun,2495.019595
1750,f,6/7/2011,Spring,7-Jun,2985.764785
1750,f,6/8/2011,Spring,8-Jun,10088.38933
1750,f,6/9/2011,Spring,9-Jun,5048.767405
1750,f,6/10/2011,Spring,10-Jun,6903.129136
1750,f,6/11/2011,Spring,11-Jun,3795.210492
1750,f,6/12/2011,Spring,12-Jun,2534.202657
1750,f,6/13/2011,Spring,13-Jun,1401.259528
1750,f,6/14/2011,Spring,14-Jun,6916.496345
1750,f,6/15/2011,Spring,15-Jun,11373.59292
1750,f,6/16/2011,Spring,16-Jun,2825.117701
1750,f,6/17/2011,Spring,17-Jun,1279.235656
1751,m,6/3/2011,Spring,3-Jun,387.8972963
1751,m,6/4/2011,Spring,4-Jun,1218.796733
1751,m,6/5/2011,Spring,5-Jun,726.4120988
1751,m,6/6/2011,Spring,6-Jun,955.7733839
1751,m,6/7/2011,Spring,7-Jun,1710.549234
1751,m,6/8/2011,Spring,8-Jun,3700.386328
1751,m,6/9/2011,Spring,9-Jun,2753.062413
1751,m,6/10/2011,Spring,10-Jun,1901.563127
1751,m,6/11/2011,Spring,11-Jun,2500.532627
1751,m,6/12/2011,Spring,12-Jun,4728.19811
1751,m,6/13/2011,Spring,13-Jun,3742.477971
1751,m,6/14/2011,Spring,14-Jun,1385.144962
1751,m,6/15/2011,Spring,15-Jun,3796.512195
1751,m,6/16/2011,Spring,16-Jun,1817.999923
1751,m,6/17/2011,Spring,17-Jun,3174.259369
1751,m,6/18/2011,Spring,18-Jun,2021.682228
1751,m,6/19/2011,Spring,19-Jun,2906.773515
1751,m,6/20/2011,Spring,20-Jun,1912.329521
1751,m,6/21/2011,Spring,21-Jun,1055.900788
1751,m,6/22/2011,Summer,22-Jun,869.9305232
1751,m,6/23/2011,Summer,23-Jun,1227.92174
1751,m,6/24/2011,Summer,24-Jun,2405.745076
1751,m,6/25/2011,Summer,25-Jun,1954.187994
1751,m,6/26/2011,Summer,26-Jun,1167.047294
1751,m,6/27/2011,Summer,27-Jun,648.6369002
1751,m,6/28/2011,Summer,28-Jun,520.8556949
1751,m,6/29/2011,Summer,29-Jun,1287.138001
1751,m,6/30/2011,Summer,30-Jun,2085.280576
1751,m,7/1/2011,Summer,1-Jul,3167.446446
1751,m,7/2/2011,Summer,2-Jul,1094.616407
1751,m,7/3/2011,Summer,3-Jul,2303.606223
1751,m,7/4/2011,Summer,4-Jul,1005.054827
1753,f,5/19/2012,Spring,19-May,592.9632097
1753,f,5/20/2012,Spring,20-May,4637.892555
1753,f,5/21/2012,Spring,21-May,5373.184923
1753,f,5/22/2012,Spring,22-May,8852.568409
1753,f,5/23/2012,Spring,23-May,3449.204385
1753,f,5/24/2012,Spring,24-May,3212.969626
1753,f,5/25/2012,Spring,25-May,9629.846629
1753,f,5/26/2012,Spring,26-May,9984.232073
1753,f,5/27/2012,Spring,27-May,2418.625746
1753,f,5/28/2012,Spring,28-May,5474.654248
1753,f,5/29/2012,Spring,29-May,7792.368203
1753,f,5/30/2012,Spring,30-May,1371.59436
1753,f,5/31/2012,Spring,31-May,2641.93158
1753,f,6/1/2012,Spring,1-Jun,3710.106934
1753,f,6/2/2012,Spring,2-Jun,4079.185849
1753,f,6/3/2012,Spring,3-Jun,3365.506403
1753,f,6/4/2012,Spring,4-Jun,9425.575643
1753,f,6/5/2012,Spring,5-Jun,9258.128149
1753,f,6/6/2012,Spring,6-Jun,9023.288292
1753,f,6/7/2012,Spring,7-Jun,1522.150594
1753,f,6/8/2012,Spring,8-Jun,8593.94851
1753,f,6/9/2012,Spring,9-Jun,10619.73443
1753,f,6/10/2012,Spring,10-Jun,5951.366675
1753,f,6/11/2012,Spring,11-Jun,1743.048673
1753,f,6/12/2012,Spring,12-Jun,12298.23514
1753,f,6/13/2012,Spring,13-Jun,11583.71602
1753,f,6/14/2012,Spring,14-Jun,12739.01497
1753,f,6/15/2012,Spring,15-Jun,2317.384375
1753,f,6/16/2012,Spring,16-Jun,11292.53865
1753,f,6/17/2012,Spring,17-Jun,8660.7537
1753,f,6/18/2012,Spring,18-Jun,7040.614113
1753,f,6/19/2012,Spring,19-Jun,8393.85636
1753,f,6/20/2012,Spring,20-Jun,7248.773963
1753,f,6/21/2012,Spring,21-Jun,7596.700186
1753,f,6/22/2012,Summer,22-Jun,7714.707287
1753,f,6/23/2012,Summer,23-Jun,9532.385909
1753,f,6/24/2012,Summer,24-Jun,5352.789674
1753,f,6/25/2012,Summer,25-Jun,4775.688687
1753,f,6/26/2012,Summer,26-Jun,6528.128034
1753,f,6/27/2012,Summer,27-Jun,4560.28562
1753,f,6/28/2012,Summer,28-Jun,8326.574544
1753,f,6/29/2012,Summer,29-Jun,4357.838053
1753,f,6/30/2012,Summer,30-Jun,11452.50805
1753,f,7/1/2012,Summer,1-Jul,6440.055203
1753,f,7/2/2012,Summer,2-Jul,4770.338489
1753,f,7/3/2012,Summer,3-Jul,8495.99062
1753,f,7/4/2012,Summer,4-Jul,8260.931349
1753,f,7/5/2012,Summer,5-Jul,3277.449189
1753,f,7/6/2012,Summer,6-Jul,9708.86361
1753,f,7/7/2012,Summer,7-Jul,5958.847333
1753,f,7/8/2012,Summer,8-Jul,12151.17943
1753,f,7/9/2012,Summer,9-Jul,8040.421459
1753,f,7/10/2012,Summer,10-Jul,8790.523644
1753,f,7/11/2012,Summer,11-Jul,6857.694771
1753,f,7/12/2012,Summer,12-Jul,5354.240628
1753,f,7/13/2012,Summer,13-Jul,4113.095102
1753,f,7/14/2012,Summer,14-Jul,3553.27882
1753,f,7/15/2012,Summer,15-Jul,11650.0671
1753,f,7/16/2012,Summer,16-Jul,1588.577083
1753,f,7/17/2012,Summer,17-Jul,8032.543601
1753,f,7/18/2012,Summer,18-Jul,11924.15325
1753,f,7/19/2012,Summer,19-Jul,7784.331059
1753,f,7/20/2012,Summer,20-Jul,11510.93708
1753,f,7/21/2012,Summer,21-Jul,7363.070387
1753,f,7/22/2012,Summer,22-Jul,7621.650755
1753,f,7/23/2012,Summer,23-Jul,2513.474193
1753,f,7/24/2012,Summer,24-Jul,5686.810736
1753,f,7/25/2012,Summer,25-Jul,6149.234823
1753,f,7/26/2012,Summer,26-Jul,6501.165819
1753,f,7/27/2012,Summer,27-Jul,3084.56453
1753,f,7/28/2012,Summer,28-Jul,4768.24356
1753,f,7/29/2012,Summer,29-Jul,10083.18481
1753,f,7/30/2012,Summer,30-Jul,3245.159723
1753,f,7/31/2012,Summer,31-Jul,7379.923414
1753,f,8/1/2012,Summer,1-Aug,4662.970563
1753,f,8/2/2012,Summer,2-Aug,5463.264244
1753,f,8/3/2012,Summer,3-Aug,5452.197924
1753,f,8/4/2012,Summer,4-Aug,10350.92314
1753,f,8/5/2012,Summer,5-Aug,2568.552584
1753,f,8/6/2012,Summer,6-Aug,3515.065239
1753,f,8/7/2012,Summer,7-Aug,3302.607201
1753,f,8/8/2012,Summer,8-Aug,4567.477982
1753,f,8/9/2012,Summer,9-Aug,4059.187802
1753,f,8/10/2012,Summer,10-Aug,4151.852361
1753,f,8/11/2012,Summer,11-Aug,4667.279202
1753,f,8/12/2012,Summer,12-Aug,3389.042557
1753,f,8/13/2012,Summer,13-Aug,8059.574205
1753,f,8/14/2012,Summer,14-Aug,3256.159328
1753,f,8/15/2012,Summer,15-Aug,3711.399145
1753,f,8/16/2012,Summer,16-Aug,3926.68539
1753,f,8/17/2012,Summer,17-Aug,3195.064444
1753,f,8/18/2012,Summer,18-Aug,3042.253258
1753,f,8/19/2012,Summer,19-Aug,4402.644357
1753,f,8/20/2012,Summer,20-Aug,2690.086251
1753,f,8/21/2012,Summer,21-Aug,3459.639777
1753,f,8/22/2012,Summer,22-Aug,4296.542081
1753,f,8/23/2012,Summer,23-Aug,3748.615818
1753,f,8/24/2012,Summer,24-Aug,2231.674686
1753,f,8/25/2012,Summer,25-Aug,6518.296436
1753,f,8/26/2012,Summer,26-Aug,4283.069853
1753,f,8/27/2012,Summer,27-Aug,4190.173327
1753,f,8/28/2012,Summer,28-Aug,841.0979859
1753,f,8/29/2012,Summer,29-Aug,4582.009376
1753,f,8/30/2012,Summer,30-Aug,1848.627699
1753,f,8/31/2012,Summer,31-Aug,1892.539631
1753,f,9/1/2012,Summer,1-Sep,3974.26236
1753,f,9/2/2012,Summer,2-Sep,1953.915102
1753,f,9/3/2012,Summer,3-Sep,766.3332717
1753,f,9/4/2012,Summer,4-Sep,2942.5933
1753,f,9/5/2012,Summer,5-Sep,4822.285389
1753,f,9/6/2012,Summer,6-Sep,5535.052986
1753,f,9/7/2012,Summer,7-Sep,3004.113904
1753,f,9/8/2012,Summer,8-Sep,6795.740081
1753,f,9/9/2012,Summer,9-Sep,2117.299737
1753,f,9/10/2012,Summer,10-Sep,1152.597878
1753,f,9/11/2012,Summer,11-Sep,1534.463401
1753,f,9/12/2012,Summer,12-Sep,5199.172892
1753,f,9/13/2012,Summer,13-Sep,5115.405604
1753,f,9/14/2012,Summer,14-Sep,2784.565614
1753,f,9/15/2012,Summer,15-Sep,2710.777459
1753,f,9/16/2012,Summer,16-Sep,4831.329172
1753,f,9/17/2012,Summer,17-Sep,2604.556903
1753,f,9/18/2012,Summer,18-Sep,4804.64765
1753,f,9/19/2012,Summer,19-Sep,2086.385342
1753,f,9/20/2012,Summer,20-Sep,4976.051397
1753,f,9/21/2012,Autumn,21-Sep,4513.901557
1753,f,9/22/2012,Autumn,22-Sep,9152.910509
1753,f,9/23/2012,Autumn,23-Sep,4111.710717
1753,f,9/24/2012,Autumn,24-Sep,2380.85907
1753,f,9/25/2012,Autumn,25-Sep,3251.67423
1753,f,9/26/2012,Autumn,26-Sep,7850.51134
1753,f,9/27/2012,Autumn,27-Sep,3850.181106
1753,f,9/28/2012,Autumn,28-Sep,4815.724676
1753,f,9/29/2012,Autumn,29-Sep,8692.034776
1753,f,9/30/2012,Autumn,30-Sep,3854.394806
1753,f,10/1/2012,Autumn,1-Oct,8173.948456
1753,f,10/2/2012,Autumn,2-Oct,6555.345086
1753,f,10/3/2012,Autumn,3-Oct,1725.325052
1753,f,10/4/2012,Autumn,4-Oct,1131.662296
1753,f,10/5/2012,Autumn,5-Oct,1764.450997
1753,f,10/6/2012,Autumn,6-Oct,4963.280675
1753,f,10/7/2012,Autumn,7-Oct,4258.952769
1753,f,10/8/2012,Autumn,8-Oct,4721.07368
1753,f,10/9/2012,Autumn,9-Oct,4772.002865
1753,f,10/10/2012,Autumn,10-Oct,2738.477158
1753,f,10/11/2012,Autumn,11-Oct,2961.916699
1753,f,10/12/2012,Autumn,12-Oct,8352.705918
1753,f,10/13/2012,Autumn,13-Oct,1924.882737
1753,f,10/14/2012,Autumn,14-Oct,4566.808783
1753,f,10/15/2012,Autumn,15-Oct,2379.027625
1753,f,10/16/2012,Autumn,16-Oct,6306.353237
1753,f,10/17/2012,Autumn,17-Oct,6619.406482
1753,f,10/18/2012,Autumn,18-Oct,2642.272298
1753,f,10/19/2012,Autumn,19-Oct,2898.383676
1753,f,10/20/2012,Autumn,20-Oct,2456.3134
1753,f,10/21/2012,Autumn,21-Oct,1970.18914
1753,f,10/22/2012,Autumn,22-Oct,5426.680849
1753,f,10/23/2012,Autumn,23-Oct,5151.73723
1753,f,10/24/2012,Autumn,24-Oct,3817.21869
1753,f,10/25/2012,Autumn,25-Oct,2973.616026
1753,f,10/26/2012,Autumn,26-Oct,6375.177297
1753,f,10/27/2012,Autumn,27-Oct,1909.033015
1753,f,10/28/2012,Autumn,28-Oct,9175.498576
1753,f,10/29/2012,Autumn,29-Oct,1331.485966
1753,f,10/30/2012,Autumn,30-Oct,4723.788215
1753,f,10/31/2012,Autumn,31-Oct,3324.712559
1753,f,11/1/2012,Autumn,1-Nov,2263.823782
1753,f,11/2/2012,Autumn,2-Nov,1145.550077
1753,f,11/3/2012,Autumn,3-Nov,6120.595124
1753,f,11/4/2012,Autumn,4-Nov,5417.718915
1753,f,11/5/2012,Autumn,5-Nov,7046.910445
1753,f,11/6/2012,Autumn,6-Nov,1789.736278
1753,f,11/7/2012,Autumn,7-Nov,2480.243553
1753,f,11/8/2012,Autumn,8-Nov,627.4040683
1753,f,11/9/2012,Autumn,9-Nov,5043.620476
1753,f,11/10/2012,Autumn,10-Nov,1101.061292
1753,f,11/11/2012,Autumn,11-Nov,2844.750902
1753,f,11/12/2012,Autumn,12-Nov,1784.756515
1753,f,11/13/2012,Autumn,13-Nov,723.9573761
1753,f,11/14/2012,Autumn,14-Nov,1918.098274
1753,f,11/15/2012,Autumn,15-Nov,2422.933473
1753,f,11/16/2012,Autumn,16-Nov,1918.994067
1753,f,11/17/2012,Autumn,17-Nov,2345.584096
1753,f,11/18/2012,Autumn,18-Nov,635.8497762
1753,f,11/19/2012,Autumn,19-Nov,2449.199322
1753,f,11/20/2012,Autumn,20-Nov,7600.899224
1753,f,11/21/2012,Autumn,21-Nov,1454.280314
1753,f,11/22/2012,Autumn,22-Nov,2478.287525
1753,f,11/23/2012,Autumn,23-Nov,737.0870783
1753,f,11/24/2012,Autumn,24-Nov,3018.57011
1753,f,11/25/2012,Autumn,25-Nov,1595.423403
1753,f,11/26/2012,Autumn,26-Nov,985.0905047
1753,f,11/27/2012,Autumn,27-Nov,3433.159394
1753,f,11/28/2012,Autumn,28-Nov,5721.954647
1753,f,11/29/2012,Autumn,29-Nov,8023.60453
1753,f,11/30/2012,Autumn,30-Nov,5321.459003
1753,f,12/1/2012,Autumn,1-Dec,2133.790693
1753,f,12/2/2012,Autumn,2-Dec,1159.963632
1753,f,12/3/2012,Autumn,3-Dec,720.0527685
1753,f,12/4/2012,Autumn,4-Dec,4057.327574
1753,f,12/5/2012,Autumn,5-Dec,538.7938269
1753,f,12/6/2012,Autumn,6-Dec,2210.311505
1753,f,12/7/2012,Autumn,7-Dec,967.2625208
1753,f,12/8/2012,Autumn,8-Dec,3303.547289
1753,f,12/9/2012,Autumn,9-Dec,4934.50795
1753,f,12/10/2012,Autumn,10-Dec,3738.57404
1753,f,12/11/2012,Autumn,11-Dec,1976.697418
1753,f,12/12/2012,Autumn,12-Dec,3067.793187
1753,f,12/13/2012,Autumn,13-Dec,1659.460672
1753,f,12/14/2012,Autumn,14-Dec,1873.640162
1753,f,12/15/2012,Autumn,15-Dec,2612.004912
1753,f,12/16/2012,Autumn,16-Dec,994.5256126
1753,f,12/17/2012,Autumn,17-Dec,600.7470576
1753,f,12/18/2012,Autumn,18-Dec,222.3576399
1753,f,12/19/2012,Autumn,19-Dec,2134.864338
1753,f,12/20/2012,Autumn,20-Dec,1124.618553
1753,f,12/21/2012,Autumn,21-Dec,1604.045957
1753,f,12/22/2012,Winter,22-Dec,964.0514093
1753,f,12/23/2012,Winter,23-Dec,411.5128263
1753,f,12/24/2012,Winter,24-Dec,3684.811661
1753,f,12/25/2012,Winter,25-Dec,403.1260907
1753,f,12/26/2012,Winter,26-Dec,871.8336204
1753,f,12/27/2012,Winter,27-Dec,4102.984975
1753,f,12/28/2012,Winter,28-Dec,4329.723474
1753,f,12/29/2012,Winter,29-Dec,3861.905486
1753,f,12/30/2012,Winter,30-Dec,1938.948032
1753,f,12/31/2012,Winter,31-Dec,651.37343
1753,f,1/1/2013,Winter,1-Jan,2424.592115
1753,f,1/2/2013,Winter,2-Jan,5214.033567
1753,f,1/3/2013,Winter,3-Jan,437.0192918
1753,f,1/4/2013,Winter,4-Jan,1178.590163
1753,f,1/5/2013,Winter,5-Jan,1946.125946
1753,f,1/6/2013,Winter,6-Jan,1245.762139
1753,f,1/7/2013,Winter,7-Jan,3231.299071
1753,f,1/8/2013,Winter,8-Jan,1171.161476
1753,f,1/9/2013,Winter,9-Jan,2562.142526
1753,f,1/10/2013,Winter,10-Jan,867.6438284
1753,f,1/11/2013,Winter,11-Jan,512.6311736
1753,f,1/12/2013,Winter,12-Jan,3067.34882
1753,f,1/13/2013,Winter,13-Jan,2894.481727
1753,f,1/14/2013,Winter,14-Jan,5150.355121
1753,f,1/15/2013,Winter,15-Jan,2806.209512
1753,f,1/16/2013,Winter,16-Jan,2796.849045
1753,f,1/17/2013,Winter,17-Jan,1123.968288
1753,f,1/18/2013,Winter,18-Jan,1124.87527
1753,f,1/19/2013,Winter,19-Jan,6277.004748
1753,f,1/20/2013,Winter,20-Jan,4891.317896
1753,f,1/21/2013,Winter,21-Jan,2405.038564
1753,f,1/22/2013,Winter,22-Jan,5733.271673
1753,f,1/23/2013,Winter,23-Jan,3482.761834
1753,f,1/24/2013,Winter,24-Jan,1755.643879
1753,f,1/25/2013,Winter,25-Jan,6265.47423
1753,f,1/26/2013,Winter,26-Jan,3449.472423
1753,f,1/27/2013,Winter,27-Jan,3479.769097
1753,f,1/28/2013,Winter,28-Jan,4328.03103
1753,f,1/29/2013,Winter,29-Jan,2888.857222
1753,f,1/30/2013,Winter,30-Jan,7496.610557
1753,f,2/1/2013,Winter,1-Feb,763.3588444
1753,f,2/2/2013,Winter,2-Feb,4507.405356
1753,f,2/3/2013,Winter,3-Feb,429.0322761
1753,f,2/4/2013,Winter,4-Feb,6684.589497
1753,f,2/5/2013,Winter,5-Feb,2126.981804
1753,f,2/6/2013,Winter,6-Feb,2162.526237
1753,f,2/7/2013,Winter,7-Feb,1807.190255
1753,f,2/8/2013,Winter,8-Feb,3255.093777
1753,f,2/9/2013,Winter,9-Feb,4766.063488
1753,f,2/10/2013,Winter,10-Feb,3659.831591
1753,f,2/11/2013,Winter,11-Feb,778.9916683
1753,f,2/12/2013,Winter,12-Feb,2455.55734
1753,f,2/13/2013,Winter,13-Feb,1835.244613
1753,f,2/14/2013,Winter,14-Feb,2134.307091
1753,f,2/15/2013,Winter,15-Feb,706.7867915
1753,f,2/16/2013,Winter,16-Feb,1176.910748
1753,f,2/17/2013,Winter,17-Feb,6619.975293
1753,f,2/18/2013,Winter,18-Feb,3599.113073
1753,f,2/19/2013,Winter,19-Feb,758.0696027
1753,f,2/20/2013,Winter,20-Feb,4853.44331
1753,f,2/21/2013,Winter,21-Feb,1383.690881
1753,f,2/22/2013,Winter,22-Feb,2946.281952
1753,f,2/23/2013,Winter,23-Feb,5884.007686
1753,f,2/24/2013,Winter,24-Feb,2302.808138
1753,f,2/25/2013,Winter,25-Feb,3195.435368
1753,f,2/26/2013,Winter,26-Feb,3209.954399
1753,f,2/27/2013,Winter,27-Feb,3348.037077
1753,f,2/28/2013,Winter,28-Feb,4375.770264
1753,f,3/1/2013,Winter,1-Mar,3060.969477
1753,f,3/2/2013,Winter,2-Mar,1476.935244
1753,f,3/3/2013,Winter,3-Mar,4630.669972
1753,f,3/4/2013,Winter,4-Mar,4648.804998
1753,f,3/5/2013,Winter,5-Mar,824.4683716
1753,f,3/6/2013,Winter,6-Mar,1306.377207
1753,f,3/7/2013,Winter,7-Mar,575.7167088
1753,f,3/8/2013,Winter,8-Mar,1672.544732
1753,f,3/9/2013,Winter,9-Mar,3006.027343
1753,f,3/10/2013,Winter,10-Mar,785.183346
1753,f,3/11/2013,Winter,11-Mar,1015.865045
1753,f,3/12/2013,Winter,12-Mar,604.5386704
1753,f,3/13/2013,Winter,13-Mar,724.9276596
1753,f,3/14/2013,Winter,14-Mar,442.4801465
1753,f,3/15/2013,Winter,15-Mar,904.4885657
1753,f,3/16/2013,Winter,16-Mar,718.1005058
1753,f,3/17/2013,Winter,17-Mar,960.8477317
1753,f,3/18/2013,Winter,18-Mar,429.2316934
1753,f,3/19/2013,Winter,19-Mar,178.5674293
1753,f,3/20/2013,Winter,20-Mar,211.4349052
1753,f,3/21/2013,Spring,21-Mar,40.71190981
1753,f,3/25/2013,Spring,25-Mar,3.417263956
1753,f,3/31/2013,Spring,31-Mar,107.0292313
1753,f,4/1/2013,Spring,1-Apr,316.3827962
1753,f,4/2/2013,Spring,2-Apr,171.8288562
1753,f,4/5/2013,Spring,5-Apr,159.5175456
1753,f,4/6/2013,Spring,6-Apr,114.6276915
1753,f,4/7/2013,Spring,7-Apr,134.1137289
1753,f,4/12/2013,Spring,12-Apr,125.6703581
1753,f,4/14/2013,Spring,14-Apr,199.3792707
1753,f,4/15/2013,Spring,15-Apr,180.9438553
1753,f,4/16/2013,Spring,16-Apr,170.534024
1753,f,4/22/2013,Spring,22-Apr,613.9851033
1753,f,4/24/2013,Spring,24-Apr,46.58408499
1753,f,4/25/2013,Spring,25-Apr,317.1044564
1753,f,4/26/2013,Spring,26-Apr,139.3537893
1753,f,4/27/2013,Spring,27-Apr,508.8463203
1753,f,4/28/2013,Spring,28-Apr,713.1703451
1753,f,4/29/2013,Spring,29-Apr,522.057878
1753,f,4/30/2013,Spring,30-Apr,425.3959875
1753,f,5/1/2013,Spring,1-May,1049.32766
1753,f,5/2/2013,Spring,2-May,338.7160788
1753,f,5/3/2013,Spring,3-May,1601.499465
1753,f,5/4/2013,Spring,4-May,1913.768741
1753,f,5/5/2013,Spring,5-May,1924.060076
1753,f,5/6/2013,Spring,6-May,1020.428612
1753,f,5/7/2013,Spring,7-May,466.5530582
1753,f,5/8/2013,Spring,8-May,1457.24881
1753,f,5/9/2013,Spring,9-May,2050.809555
1754,NULL,9/2/2012,Summer,2-Sep,361.0281398
1754,NULL,9/3/2012,Summer,3-Sep,358.7628047
1754,NULL,9/4/2012,Summer,4-Sep,478.3878458
1754,NULL,9/5/2012,Summer,5-Sep,1188.978789
1754,NULL,9/6/2012,Summer,6-Sep,1341.012726
